Country,Sales_Rep_ID,Merchant_ID,Transaction_Date,TPV_Amount,Net_Revenue,Activation_Date
Japan,6.69E+18,MDGAH7GD,2/22/2024,252.5,1.62212,11/9/2023
Japan,6.69E+18,MDGAH7GD,5/8/2024,371,1.52177,11/9/2023
Japan,6.69E+18,MDGAH7GD,2/27/2024,185.5,0.73686,11/9/2023
Japan,6.69E+18,MDGAH7GD,5/2/2024,297,1.2514,11/9/2023
Japan,6.69E+18,MDGAH7GD,1/12/2025,360.5,1.56832,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/8/2024,317.5,1.44493,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/1/2024,290,1.35142,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/13/2024,285,1.39981,11/9/2023
Japan,6.69E+18,MDGAH7GD,10/23/2024,307.5,1.51199,11/9/2023
Japan,6.69E+18,MDGAH7GD,5/31/2024,495,2.4262,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/28/2024,186.5,0.77064,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/29/2024,357.5,1.58155,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/22/2024,359.5,1.59371,11/9/2023
Japan,6.69E+18,MDGAH7GD,6/14/2024,472,2.12095,11/9/2023
Japan,6.69E+18,MDGAH7GD,10/20/2024,391,2.0729,11/9/2023
Japan,6.69E+18,MDGAH7GD,2/14/2024,365,1.83778,11/9/2023
Japan,6.69E+18,MDGAH7GD,1/7/2025,224,0.94353,11/9/2023
Japan,6.69E+18,MDGAH7GD,4/5/2024,690.5,3.4124,11/9/2023
Japan,6.69E+18,MDGAH7GD,8/24/2024,548.5,3.163,11/9/2023
Japan,6.69E+18,MDGAH7GD,10/19/2024,744.5,4.06723,11/9/2023
Japan,6.69E+18,MDGAH7GD,4/30/2024,465.75,2.8648,11/9/2023
Japan,6.69E+18,MDGAH7GD,5/24/2024,252.5,1.3711,11/9/2023
Japan,6.69E+18,MDGAH7GD,4/27/2024,202.5,1.2621,11/9/2023
Japan,6.69E+18,MDGAH7GD,5/17/2024,522,3.3792,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/19/2024,180,0.78721,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/20/2024,160.5,0.75452,11/9/2023
Japan,6.69E+18,MDGAH7GD,4/26/2024,268,1.5068,11/9/2023
Japan,6.69E+18,MDGAH7GD,2/16/2024,448.5,2.40919,11/9/2023
Japan,6.69E+18,MDGAH7GD,7/18/2024,389,2.02455,11/9/2023
Japan,6.69E+18,MDGAH7GD,7/2/2024,245,1.21695,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/21/2024,390,1.79764,11/9/2023
Japan,6.69E+18,MDGAH7GD,3/16/2024,496,2.4191,11/9/2023
Japan,6.69E+18,MDGAH7GD,5/15/2024,211,1.0501,11/9/2023
Japan,6.69E+18,MDGAH7GD,10/6/2024,407,2.32653,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/5/2024,497,1.99972,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/16/2024,648.3,2.8785,11/9/2023
Japan,6.69E+18,MDGAH7GD,4/12/2024,569,2.8563,11/9/2023
Japan,6.69E+18,MDGAH7GD,6/19/2024,344,1.67113,11/9/2023
Japan,6.69E+18,MDGAH7GD,1/30/2024,73,0.33432,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/26/2024,58.5,0.25437,11/9/2023
Japan,6.69E+18,MDGAH7GD,1/23/2025,184,0.57871,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/19/2024,222,0.93927,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/11/2024,335,1.27635,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/10/2024,293.5,1.34931,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/24/2024,369.5,1.68134,11/9/2023
Japan,6.69E+18,MDGAH7GD,1/15/2025,356,1.52574,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/21/2024,399,1.81109,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/13/2024,414,1.91396,11/9/2023
Japan,6.69E+18,MDGAH7GD,1/14/2025,188,0.83433,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/3/2024,154.5,0.69674,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/27/2024,210.5,0.88745,11/9/2023
Japan,6.69E+18,MDGAH7GD,1/4/2025,482,2.0877,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/6/2024,507.5,2.7759,11/9/2023
Japan,6.69E+18,MDGAH7GD,1/8/2025,293.5,1.27448,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/8/2024,379.5,1.71825,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/14/2024,357.25,1.28256,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/29/2024,504,2.18304,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/18/2024,229.75,0.97234,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/15/2024,410.5,1.91019,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/23/2024,566.5,2.45845,11/9/2023
Japan,6.69E+18,MDGAH7GD,1/11/2025,575,2.47238,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/17/2024,240,1.1351,11/9/2023
Japan,6.69E+18,MDGAH7GD,1/21/2025,207.5,0.84847,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/12/2024,99.5,0.46246,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/14/2024,127.75,0.62832,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/20/2024,187.5,0.827,11/9/2023
Japan,6.69E+18,MDGAH7GD,1/5/2025,396,1.88351,11/9/2023
Japan,6.69E+18,MDGAH7GD,1/22/2025,309,1.26237,11/9/2023
Japan,6.69E+18,MDGAH7GD,12/22/2024,313,1.44885,11/9/2023
Japan,6.69E+18,MDGAH7GD,1/9/2025,213.5,0.89078,11/9/2023
Japan,6.69E+18,MDGAH7GD,11/10/2024,454,2.09267,11/9/2023
Japan,6.03E+18,MDAN7NK3,5/6/2024,41,0.1847,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/7/2024,64.7,0.238,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/4/2024,15.5,0.072,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/2/2024,47,0.25033,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/17/2024,51.7,0.1595,4/15/2024
Japan,6.03E+18,MDAN7NK3,9/4/2024,160,0.8966,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/11/2024,62.42,0.4243,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/11/2024,28.5,0.18021,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/25/2024,11,0.06489,4/15/2024
Japan,6.03E+18,MDAN7NK3,4/29/2024,6,0.0246,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/14/2024,58.5,0.4962,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/29/2024,30,0.0906,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/5/2024,1,-0.00217,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/13/2024,55.5,0.2259,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/24/2024,40.5,0.22805,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/13/2024,240.5,1.4673,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/21/2024,665,3.66314,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/10/2024,23.5,0.15141,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/6/2024,39.21,0.1245,4/15/2024
Japan,6.03E+18,MDAN7NK3,4/15/2024,690,2.3289,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/7/2024,7.5,0.0277,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/3/2024,54,0.2562,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/9/2024,34,0.1859,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/19/2024,82.6,0.54143,4/15/2024
Japan,6.03E+18,MDAN7NK3,10/2/2024,203,1.1599,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/30/2024,50.5,0.2855,4/15/2024
Japan,6.03E+18,MDAN7NK3,4/20/2024,592,2.587,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/31/2024,12,0.0386,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/27/2024,27.21,0.14888,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/15/2024,25,-0.0735,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/28/2024,33.5,0.20917,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/13/2024,180,1.0118,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/8/2024,99,0.4727,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/9/2024,42.7,0.26784,4/15/2024
Japan,6.03E+18,MDAN7NK3,4/18/2024,764,3.6888,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/22/2024,76.2,0.3769,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/22/2024,11,0.06489,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/5/2024,6,0.0193,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/18/2024,65,0.36176,4/15/2024
Japan,6.03E+18,MDAN7NK3,4/19/2024,898,3.7008,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/25/2024,21,0.1367,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/16/2024,147.8,0.8194,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/18/2024,54,0.12331,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/16/2024,51.5,0.2762,4/15/2024
Japan,6.03E+18,MDAN7NK3,4/17/2024,775,3.2785,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/12/2024,7.5,0.0277,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/20/2024,17,0.09061,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/28/2024,21.5,0.1428,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/27/2024,45,0.1788,4/15/2024
Japan,6.03E+18,MDAN7NK3,4/12/2024,3,-0.0236,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/26/2024,3.5,0.01484,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/4/2024,58.5,0.33886,4/15/2024
Japan,6.03E+18,MDAN7NK3,4/16/2024,761,3.6132,4/15/2024
Japan,6.03E+18,MDAN7NK3,4/24/2024,45.4,0.1983,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/14/2024,10.5,0.0544,4/15/2024
Japan,6.03E+18,MDAN7NK3,4/30/2024,47,0.2626,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/20/2024,49.8,0.4236,4/15/2024
Japan,6.03E+18,MDAN7NK3,4/21/2024,160,0.59,4/15/2024
Japan,6.03E+18,MDAN7NK3,12/30/2024,6,0.02259,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/21/2024,25.5,0.1844,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/10/2024,87.21,0.7582,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/17/2024,13.5,0.09,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/10/2024,43.5,0.1919,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/17/2024,34,0.21137,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/3/2024,6,-0.2715,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/12/2024,29.5,0.1813,4/15/2024
Japan,6.03E+18,MDAN7NK3,2/13/2025,300,1.46,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/26/2024,424.5,2.402,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/24/2024,12.5,0.0481,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/23/2024,23,0.088,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/23/2024,6,0.0318,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/1/2024,36,0.18772,4/15/2024
Japan,6.03E+18,MDAN7NK3,7/19/2024,33,0.2087,4/15/2024
Japan,6.03E+18,MDAN7NK3,6/3/2024,21.8,0.0928,4/15/2024
Japan,6.03E+18,MDAN7NK3,5/2/2024,31.5,0.166,4/15/2024
Japan,6.03E+18,MDAN7NK3,12/28/2024,255,1.4438,4/15/2024
Japan,6.03E+18,MDAN7NK3,2/19/2025,2,-0.03,4/15/2024
Japan,7.93E+18,MCPZEVUK,1/10/2025,125,0.27641,
Japan,7.93E+18,MCPZEVUK,1/5/2025,9,-0.14333,
Japan,7.93E+18,MCPZEVUK,1/12/2025,216.5,1.0696,
Japan,4.87E+18,MCFMC3E6,2/12/2025,379,0.9491,1/22/2025
Japan,4.87E+18,MCFMC3E6,2/1/2025,479.9,1.2164,1/22/2025
Japan,4.87E+18,MCFMC3E6,2/14/2025,1200.4,2.51497,1/22/2025
Japan,4.87E+18,MCFMC3E6,1/24/2025,435.9,0.8759,1/22/2025
Japan,4.87E+18,MCFMC3E6,2/13/2025,550.6,2.40287,1/22/2025
Japan,4.87E+18,MCFMC3E6,1/26/2025,479.5,1.11189,1/22/2025
Japan,4.87E+18,MCFMC3E6,2/2/2025,1044.85,2.32948,1/22/2025
Japan,4.87E+18,MCFMC3E6,1/22/2025,912.3,2.75438,1/22/2025
Japan,4.87E+18,MCFMC3E6,2/15/2025,550.3,1.04827,1/22/2025
Japan,4.87E+18,MCFMC3E6,2/4/2025,1378.46,6.31043,1/22/2025
Japan,4.87E+18,MCFMC3E6,2/16/2025,919.03,2.52577,1/22/2025
Japan,4.87E+18,MCFMC3E6,1/31/2025,819.3,1.87847,1/22/2025
Japan,4.87E+18,MCFMC3E6,2/8/2025,525.19,1.86703,1/22/2025
Japan,4.87E+18,MCFMC3E6,1/25/2025,543.7,0.6074,1/22/2025
Japan,4.87E+18,MCFMC3E6,2/9/2025,914.2,1.75807,1/22/2025
Japan,4.87E+18,MCFMC3E6,1/30/2025,441,1.0039,1/22/2025
Japan,4.87E+18,MCFMC3E6,1/29/2025,532,1.47415,1/22/2025
Japan,4.87E+18,MCFMC3E6,1/28/2025,488.5,1.21192,1/22/2025
Japan,4.87E+18,MCFMC3E6,2/5/2025,580.95,0.53246,1/22/2025
Japan,4.87E+18,MCFMC3E6,2/6/2025,285.7,0.777,1/22/2025
Japan,4.87E+18,MCFMC3E6,1/23/2025,187.3,0.48426,1/22/2025
Japan,4.87E+18,MCFMC3E6,2/11/2025,590.7,0.77794,1/22/2025
Japan,4.87E+18,MCFMC3E6,2/7/2025,705.36,1.76956,1/22/2025
Turkey,-3.49E+18,MCY3SFMU,10/17/2024,351,2.97464,
Turkey,-3.49E+18,MCY3SFMU,9/7/2024,402.23,3.42666,
Turkey,-3.49E+18,MCY3SFMU,9/16/2024,294,2.51231,
Turkey,-3.49E+18,MCY3SFMU,9/10/2024,305.5,2.54125,
Turkey,-3.49E+18,MCY3SFMU,10/16/2024,365.17,3.0989,
Turkey,-3.49E+18,MCY3SFMU,10/9/2024,465,3.92205,
Turkey,-3.49E+18,MCY3SFMU,11/1/2024,569.5,5.16562,
Turkey,-3.49E+18,MCY3SFMU,10/18/2024,500,4.23354,
Turkey,-3.49E+18,MCY3SFMU,8/30/2024,447.5,3.93447,
Turkey,-3.49E+18,MCY3SFMU,9/29/2024,623,5.42663,
Turkey,-3.49E+18,MCY3SFMU,9/28/2024,457,3.92145,
Turkey,-3.49E+18,MCY3SFMU,10/3/2024,424.5,3.46019,
Turkey,-3.49E+18,MCY3SFMU,10/23/2024,333,2.83498,
Turkey,-3.49E+18,MCY3SFMU,9/11/2024,264.5,2.22709,
Turkey,-3.49E+18,MCY3SFMU,9/14/2024,533,4.64052,
Turkey,-3.49E+18,MCY3SFMU,9/3/2024,427.5,3.66326,
Turkey,-3.49E+18,MCY3SFMU,10/25/2024,335.5,2.64299,
Turkey,-3.49E+18,MCY3SFMU,8/28/2024,369,3.20706,
Turkey,-3.49E+18,MCY3SFMU,8/31/2024,504,4.43008,
Turkey,-3.49E+18,MCY3SFMU,7/26/2024,19,0.1681,
Turkey,-3.49E+18,MCY3SFMU,10/13/2024,258.5,2.24002,
Turkey,-3.49E+18,MCY3SFMU,10/4/2024,535.5,4.59563,
Turkey,-3.49E+18,MCY3SFMU,9/12/2024,435,3.56925,
Turkey,-3.49E+18,MCY3SFMU,9/1/2024,563,4.69756,
Turkey,-3.49E+18,MCY3SFMU,9/25/2024,369,3.17068,
Turkey,-3.49E+18,MCY3SFMU,10/21/2024,316,2.67248,
Turkey,-3.49E+18,MCY3SFMU,9/22/2024,329.5,2.84215,
Turkey,-3.49E+18,MCY3SFMU,9/17/2024,350.5,2.99427,
Turkey,-3.49E+18,MCY3SFMU,9/9/2024,443.5,3.73494,
Turkey,-3.49E+18,MCY3SFMU,9/21/2024,400,3.36346,
Turkey,-3.49E+18,MCY3SFMU,10/20/2024,357.5,3.11334,
Turkey,-3.49E+18,MCY3SFMU,10/7/2024,353.5,3.16747,
Turkey,-3.49E+18,MCY3SFMU,10/11/2024,360,3.14537,
Turkey,-3.49E+18,MCY3SFMU,10/2/2024,373.75,3.01723,
Turkey,-3.49E+18,MCY3SFMU,9/30/2024,358,3.03536,
Turkey,-3.49E+18,MCY3SFMU,10/22/2024,489.5,4.29343,
Turkey,-3.49E+18,MCY3SFMU,9/4/2024,276,2.52272,
Turkey,-3.49E+18,MCY3SFMU,9/24/2024,344,2.94623,
Turkey,-3.49E+18,MCY3SFMU,10/6/2024,312.5,2.65062,
Turkey,-3.49E+18,MCY3SFMU,11/2/2024,383.5,3.30186,
Turkey,-3.49E+18,MCY3SFMU,8/29/2024,369,3.14597,
Turkey,-3.49E+18,MCY3SFMU,12/31/2024,339,2.83158,
Turkey,-3.49E+18,MCY3SFMU,10/19/2024,384,3.57846,
Turkey,-3.49E+18,MCY3SFMU,9/6/2024,496,4.25723,
Turkey,-3.49E+18,MCY3SFMU,10/15/2024,357.31,3.05298,
Turkey,-3.49E+18,MCY3SFMU,11/3/2024,500.5,4.36631,
Turkey,-3.49E+18,MCY3SFMU,10/14/2024,503.5,4.45858,
Turkey,-3.49E+18,MCY3SFMU,9/5/2024,369,3.01724,
Turkey,-3.49E+18,MCY3SFMU,10/29/2024,379,3.18634,
Turkey,-3.49E+18,MCY3SFMU,2/13/2025,433.5,3.59115,
Turkey,-3.49E+18,MCY3SFMU,11/26/2024,367,3.14413,
Turkey,-3.49E+18,MCY3SFMU,9/27/2024,343,2.89962,
Turkey,-3.49E+18,MCY3SFMU,9/8/2024,418,3.62647,
Turkey,-3.49E+18,MCY3SFMU,8/27/2024,355,3.12987,
Turkey,-3.49E+18,MCY3SFMU,10/8/2024,414.5,3.59664,
Turkey,-3.49E+18,MCY3SFMU,1/21/2025,297,2.33761,
Turkey,-3.49E+18,MCY3SFMU,1/2/2025,381.5,2.95935,
Turkey,-3.49E+18,MCY3SFMU,10/10/2024,276,2.37619,
Turkey,-3.49E+18,MCY3SFMU,10/24/2024,275,2.33585,
Turkey,-3.49E+18,MCY3SFMU,9/26/2024,302.5,2.50904,
Turkey,-3.49E+18,MCY3SFMU,9/13/2024,312.5,2.61076,
Turkey,-3.49E+18,MCY3SFMU,1/6/2025,225,1.90572,
Turkey,-3.49E+18,MCY3SFMU,12/6/2024,381.99,3.25546,
Turkey,-3.49E+18,MCY3SFMU,12/5/2024,421,3.64558,
Turkey,-3.49E+18,MCY3SFMU,1/29/2025,337.5,2.60776,
Turkey,-3.49E+18,MCY3SFMU,2/10/2025,272.5,2.24839,
Turkey,-3.49E+18,MCY3SFMU,11/25/2024,290,2.33342,
Turkey,-3.49E+18,MCY3SFMU,11/10/2024,525,4.77363,
Turkey,-3.49E+18,MCY3SFMU,11/29/2024,441.5,3.82894,
Turkey,-3.49E+18,MCY3SFMU,1/1/2025,364,3.07852,
Turkey,-3.49E+18,MCY3SFMU,11/28/2024,342.5,2.93191,
Turkey,-3.49E+18,MCY3SFMU,1/8/2025,215,1.77773,
Turkey,-3.49E+18,MCY3SFMU,12/25/2024,10,0.0789,
Turkey,-3.49E+18,MCY3SFMU,12/10/2024,382.5,3.26566,
Turkey,-3.49E+18,MCY3SFMU,10/31/2024,515.5,4.45971,
Turkey,-3.49E+18,MCY3SFMU,10/26/2024,420,3.60389,
Turkey,-3.49E+18,MCY3SFMU,2/2/2025,505.5,4.17281,
Turkey,-3.49E+18,MCY3SFMU,2/14/2025,447.5,3.60749,
Turkey,-3.49E+18,MCY3SFMU,10/27/2024,514.5,4.60719,
Turkey,-3.49E+18,MCY3SFMU,1/22/2025,374.5,2.99296,
Turkey,-3.49E+18,MCY3SFMU,10/28/2024,348.5,2.8922,
Turkey,-3.49E+18,MCY3SFMU,10/1/2024,368,3.19364,
Turkey,-3.49E+18,MCY3SFMU,12/8/2024,337,2.92343,
Turkey,-3.49E+18,MCY3SFMU,12/1/2024,405.5,3.42481,
Turkey,-3.49E+18,MCY3SFMU,2/1/2025,361,2.72456,
Turkey,-3.49E+18,MCY3SFMU,10/12/2024,520,4.6395,
Turkey,-3.49E+18,MCY3SFMU,11/13/2024,346.5,2.98426,
Turkey,-3.49E+18,MCY3SFMU,12/3/2024,302.5,2.56309,
Turkey,-3.49E+18,MCY3SFMU,11/30/2024,462.5,4.03078,
Turkey,-3.49E+18,MCY3SFMU,11/15/2024,511,4.42829,
Turkey,-3.49E+18,MCY3SFMU,11/8/2024,400,3.34326,
Turkey,-3.49E+18,MCY3SFMU,12/23/2024,439,3.6154,
Turkey,-3.49E+18,MCY3SFMU,11/7/2024,446.5,3.90982,
Turkey,-3.49E+18,MCY3SFMU,9/2/2024,302,2.58001,
Turkey,-3.49E+18,MCY3SFMU,2/7/2025,384.5,3.11179,
Turkey,-3.49E+18,MCY3SFMU,2/4/2025,445.5,3.50171,
Turkey,-3.49E+18,MCY3SFMU,2/15/2025,297,2.49396,
Turkey,-3.49E+18,MCY3SFMU,11/27/2024,378,3.23869,
Turkey,-3.49E+18,MCY3SFMU,12/20/2024,498,4.06057,
Turkey,-3.49E+18,MCY3SFMU,1/23/2025,365,2.90202,
Turkey,-3.49E+18,MCY3SFMU,12/28/2024,392,3.28805,
Turkey,-3.49E+18,MCY3SFMU,11/18/2024,346,2.99862,
Turkey,-3.49E+18,MCY3SFMU,9/18/2024,353.5,2.97886,
Turkey,-3.49E+18,MCY3SFMU,9/19/2024,374,3.05828,
Turkey,-3.49E+18,MCY3SFMU,1/25/2025,425,3.47715,
Turkey,-3.49E+18,MCY3SFMU,1/5/2025,29,0.194,
Turkey,-3.49E+18,MCY3SFMU,2/5/2025,416.98,3.24319,
Turkey,-3.49E+18,MCY3SFMU,11/23/2024,338,2.959,
Turkey,-3.49E+18,MCY3SFMU,10/30/2024,267.98,2.4144,
Turkey,-3.49E+18,MCY3SFMU,11/20/2024,271,2.39059,
Turkey,-3.49E+18,MCY3SFMU,12/29/2024,509,4.11438,
Turkey,-3.49E+18,MCY3SFMU,10/5/2024,509,4.41226,
Turkey,-3.49E+18,MCY3SFMU,9/15/2024,310.5,2.56491,
Turkey,-3.49E+18,MCY3SFMU,11/17/2024,313.2,2.67008,
Turkey,-3.49E+18,MCY3SFMU,1/12/2025,367.5,2.98855,
Turkey,-3.49E+18,MCY3SFMU,9/20/2024,283.5,2.38393,
Turkey,-3.49E+18,MCY3SFMU,11/5/2024,451,3.9617,
Turkey,-3.49E+18,MCY3SFMU,1/31/2025,386,2.96158,
Turkey,-3.49E+18,MCY3SFMU,11/4/2024,309.5,2.57209,
Turkey,-3.49E+18,MCY3SFMU,12/18/2024,254.5,2.03184,
Turkey,-3.49E+18,MCY3SFMU,2/12/2025,412,3.46319,
Turkey,-3.49E+18,MCY3SFMU,1/20/2025,345.5,2.71832,
Turkey,-3.49E+18,MCY3SFMU,9/23/2024,325,2.77184,
Turkey,-3.49E+18,MCY3SFMU,2/11/2025,368.5,3.06708,
Turkey,-3.49E+18,MCY3SFMU,12/7/2024,426,3.61419,
Turkey,-3.49E+18,MCY3SFMU,1/3/2025,440,3.51387,
Turkey,-3.49E+18,MCY3SFMU,12/27/2024,477.5,3.88516,
Turkey,-3.49E+18,MCY3SFMU,11/6/2024,318,2.64878,
Turkey,-3.49E+18,MCY3SFMU,11/12/2024,362.5,3.11899,
Turkey,-3.49E+18,MCY3SFMU,11/11/2024,298.99,2.48719,
Turkey,-3.49E+18,MCY3SFMU,2/8/2025,393.5,2.93068,
Turkey,-3.49E+18,MCY3SFMU,1/30/2025,374,3.02105,
Turkey,-3.49E+18,MCY3SFMU,11/24/2024,381.5,3.27956,
Turkey,-3.49E+18,MCY3SFMU,1/10/2025,398,3.34944,
Turkey,-3.49E+18,MCY3SFMU,12/2/2024,317,2.67809,
Turkey,-3.49E+18,MCY3SFMU,1/11/2025,334,2.74725,
Turkey,-3.49E+18,MCY3SFMU,11/21/2024,333,3.06326,
Turkey,-3.49E+18,MCY3SFMU,2/16/2025,401.5,3.25915,
Turkey,-3.49E+18,MCY3SFMU,1/9/2025,250.5,2.01235,
Turkey,-3.49E+18,MCY3SFMU,1/26/2025,580.5,4.83784,
Turkey,-3.49E+18,MCY3SFMU,1/16/2025,124,0.9786,
Turkey,-3.49E+18,MCY3SFMU,1/4/2025,485.49,3.98992,
Turkey,-3.49E+18,MCY3SFMU,2/3/2025,391,3.18835,
Turkey,-3.49E+18,MCY3SFMU,12/11/2024,364.5,3.11599,
Turkey,-3.49E+18,MCY3SFMU,2/9/2025,430.5,3.48353,
Turkey,-3.49E+18,MCY3SFMU,12/26/2024,335,2.80696,
Turkey,-3.49E+18,MCY3SFMU,11/9/2024,449.5,3.7746,
Turkey,-3.49E+18,MCY3SFMU,11/19/2024,333,2.96127,
Turkey,-3.49E+18,MCY3SFMU,12/30/2024,439.5,3.60227,
Turkey,-3.49E+18,MCY3SFMU,12/12/2024,25.5,0.19845,
Turkey,-3.49E+18,MCY3SFMU,1/7/2025,196.5,1.5868,
Turkey,-3.49E+18,MCY3SFMU,12/21/2024,335,2.53137,
Turkey,-3.49E+18,MCY3SFMU,11/22/2024,443,3.52851,
Turkey,-3.49E+18,MCY3SFMU,1/27/2025,390.5,3.1725,
Turkey,-3.49E+18,MCY3SFMU,11/16/2024,472,4.14146,
Turkey,-3.49E+18,MCY3SFMU,1/13/2025,35.5,0.2825,
Turkey,-3.49E+18,MCY3SFMU,1/28/2025,350,2.76268,
Turkey,-3.49E+18,MCY3SFMU,2/6/2025,374.5,2.93769,
Turkey,-3.49E+18,MCY3SFMU,2/19/2025,351.5,2.85079,
Turkey,-3.49E+18,MCY3SFMU,2/20/2025,299.5,0,
Turkey,-3.49E+18,MCY3SFMU,2/17/2025,256,2.01003,
Turkey,-3.49E+18,MCY3SFMU,1/24/2025,493.49,4.03134,
Turkey,-3.49E+18,MCY3SFMU,12/24/2024,278.5,2.27007,
Turkey,-3.49E+18,MCY3SFMU,2/18/2025,285,2.24316,
Turkey,-3.49E+18,MCY3SFMU,11/14/2024,338.5,2.86469,
Turkey,-3.49E+18,MCY3SFMU,1/19/2025,333.5,2.82427,
Turkey,-3.49E+18,MCY3SFMU,12/22/2024,447,3.56039,
Turkey,-3.49E+18,MCY3SFMU,12/19/2024,310.49,2.57004,
Turkey,-3.49E+18,MCY3SFMU,12/9/2024,398,3.29571,
Turkey,-3.49E+18,MCY3SFMU,12/4/2024,426,3.58965,
Turkey,-1.08E+18,MRDMRM3G,2/19/2025,23,0.07,
Turkey,-1.08E+18,MRDMRM3G,2/14/2025,1,-0.01275,
Turkey,-8.44E+18,MH4TFGZE,7/18/2024,567.94,3.42695,6/11/2024
Turkey,-8.44E+18,MH4TFGZE,7/3/2024,247,1.58791,6/11/2024
